"id","x1_i","x2_i","group_i","g5_i","g6_i","g7_i","g8_i","time","tau_it","tau_t","z_it","z5_it","z6_it","z7_it","z8_it","y0_it","y_it"
185,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.187986118835024,1.03532248036936,0,0,0,0,0,5.55834312002733,5.55834312002733
186,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.52346148033734,5.52346148033734
187,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.628960049143311,1.03532248036936,0,0,0,0,0,5.38660714787527,5.38660714787527
188,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.143341367891079,1.03532248036936,0,0,0,0,0,5.72296721507815,5.72296721507815
189,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.47241799176075,5.47241799176075
190,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.029367680937344,1.03532248036936,0,0,0,0,0,5.71090275507733,5.71090275507733
191,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.375291806998438,1.03532248036936,0,0,0,0,0,5.60651322823681,5.60651322823681
192,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.66066553700735,5.66066553700735
193,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.48053954533962,5.48053954533962
194,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.77886643899017,5.77886643899017
195,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.39970919773316,5.39970919773316
196,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.431381960783556,1.03532248036936,0,0,0,0,0,5.70502775534439,5.70502775534439
197,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.291163570300504,1.03532248036936,0,0,0,0,0,5.38320032635916,5.38320032635916
198,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.459914313898,5.459914313898
199,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,2,-0.119206500621178,1.03532248036936,0,0,0,0,0,5.51843829932975,5.51843829932975
200,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.32291483872995,1.03532248036936,0,0,0,0,0,5.68452583888871,5.68452583888871
201,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.733493901659322,1.03532248036936,0,0,0,0,0,5.5323723723995,5.5323723723995
202,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.88797936938166,5.88797936938166
203,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0438194604923555,1.03532248036936,0,0,0,0,0,5.40034979581155,5.40034979581155
204,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-1.13346337927004,1.03532248036936,0,0,0,0,0,5.67743161845361,5.67743161845361
205,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.25539497581735,5.25539497581735
206,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.931375499000911,1.03532248036936,0,0,0,0,0,5.16494892155182,5.16494892155182
207,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0641296252565738,1.03532248036936,0,0,0,0,0,5.54327005679605,5.54327005679605
208,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0285849086495182,1.03532248036936,0,0,0,0,0,5.48924676084257,5.48924676084257
209,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.794808724321974,1.03532248036936,0,0,0,0,0,5.60814757553199,5.60814757553199
210,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0216118091846933,1.03532248036936,0,0,0,0,0,5.50964966471425,5.50964966471425
211,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.111666425973838,1.03532248036936,0,0,0,0,0,5.67675287964805,5.67675287964805
212,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.6199953930114,5.6199953930114
213,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.121527979159257,1.03532248036936,0,0,0,0,0,5.69244849165885,5.69244849165885
214,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.137544129283002,1.03532248036936,0,0,0,0,0,5.82606117032284,5.82606117032284
215,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.364956743470319,1.03532248036936,0,0,0,0,0,5.43348164848683,5.43348164848683
216,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.85925289890986,5.85925289890986
217,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.514281700572257,1.03532248036936,0,0,0,0,0,5.63144780156375,5.63144780156375
218,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.123645420995617,1.03532248036936,0,0,0,0,0,5.81623949491621,5.81623949491621
219,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.70850737283034,5.70850737283034
220,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.55362522052989,1.03532248036936,0,0,0,0,0,5.57295448400435,5.57295448400435
221,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.967916282529823,1.03532248036936,0,0,0,0,0,5.88275577109611,5.88275577109611
222,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.0629576176043151,1.03532248036936,0,0,0,0,0,5.57791447330928,5.57791447330928
223,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.4755291902592,5.4755291902592
224,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.365279439717203,1.03532248036936,0,0,0,0,0,5.62681835189688,5.62681835189688
225,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,2,-0.167310828901331,1.03532248036936,0,0,0,0,0,5.79787922231892,5.79787922231892
226,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0168754065897102,1.03532248036936,0,0,0,0,0,5.39028697148578,5.39028697148578
227,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.62798980421599,5.62798980421599
228,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.349379627372628,1.03532248036936,0,0,0,0,0,5.84080464477326,5.84080464477326
229,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0816542909046132,1.03532248036936,0,0,0,0,0,5.5185044323487,5.5185044323487
230,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.254538771820605,1.03532248036936,0,0,0,0,0,5.57764479440155,5.57764479440155
231,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.463972487116215,1.03532248036936,0,0,0,0,0,5.83554841370224,5.83554841370224
232,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.00872619058129873,1.03532248036936,0,0,0,0,0,6.0747549466094,6.0747549466094
233,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.316090609654551,1.03532248036936,0,0,0,0,0,5.70512581453072,5.70512581453072
234,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0990447475865078,1.03532248036936,0,0,0,0,0,5.52099554791684,5.52099554791684
235,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.356623579895824,1.03532248036936,0,0,0,0,0,5.6197830519201,5.6197830519201
236,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,2,-0.0675689484534668,1.03532248036936,0,0,0,0,0,5.61742984040926,5.61742984040926
237,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.602564512420859,1.03532248036936,0,0,0,0,0,5.53185069232708,5.53185069232708
238,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.00990559234389514,1.03532248036936,0,0,0,0,0,5.77392780297455,5.77392780297455
239,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0864374184969028,1.03532248036936,0,0,0,0,0,5.41565938121824,5.41565938121824
240,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.57649685162388,5.57649685162388
241,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.0595473170874398,1.03532248036936,0,0,0,0,0,5.47946930899746,5.47946930899746
242,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.277958265818835,1.03532248036936,0,0,0,0,0,5.42452300054853,5.42452300054853
243,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.300868088993619,1.03532248036936,0,0,0,0,0,5.54810406749111,5.54810406749111
244,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0185049780360608,1.03532248036936,0,0,0,0,0,5.74710750298857,5.74710750298857
245,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.124406063064984,1.03532248036936,0,0,0,0,0,5.4600174971433,5.4600174971433
246,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.294188061653237,1.03532248036936,0,0,0,0,0,5.87865603632081,5.87865603632081
247,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.405762595680325,1.03532248036936,0,0,0,0,0,5.66048371872057,5.66048371872057
248,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0213602486791309,1.03532248036936,0,0,0,0,0,5.58332477157553,5.58332477157553
249,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.56607233677833,5.56607233677833
250,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.0665953623212447,1.03532248036936,0,0,0,0,0,5.43687984720179,5.43687984720179
251,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.354081105740806,1.03532248036936,0,0,0,0,0,5.560436179041,5.560436179041
252,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.64592832755425,5.64592832755425
253,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0309079465819703,1.03532248036936,0,0,0,0,0,5.6803542564144,5.6803542564144
254,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0508872484390082,1.03532248036936,0,0,0,0,0,5.65244834000598,5.65244834000598
255,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.164899861170158,1.03532248036936,0,0,0,0,0,5.47102418446197,5.47102418446197
256,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0156008415437449,1.03532248036936,0,0,0,0,0,5.42401611859393,5.42401611859393
257,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0208812682352927,1.03532248036936,0,0,0,0,0,5.9902604742553,5.9902604742553
258,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.115930215901562,1.03532248036936,0,0,0,0,0,5.49032549529521,5.49032549529521
259,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.244476467009238,1.03532248036936,0,0,0,0,0,5.49950860116414,5.49950860116414
260,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.54184145385736,5.54184145385736
261,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.71346745087265,5.71346745087265
262,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.55797646967204,5.55797646967204
263,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.41509720178975,1.03532248036936,0,0,0,0,0,5.68253709318359,5.68253709318359
264,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.270630625451497,1.03532248036936,0,0,0,0,0,5.48232092782662,5.48232092782662
265,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.116903848024796,1.03532248036936,0,0,0,0,0,5.31986782182598,5.31986782182598
266,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.63323727030896,5.63323727030896
267,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.215740037095742,1.03532248036936,0,0,0,0,0,5.63959438915049,5.63959438915049
268,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,2,-0.0716308479873409,1.03532248036936,0,0,0,0,0,5.78555416730056,5.78555416730056
269,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.53379325098695,5.53379325098695
270,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.51732051469125,5.51732051469125
271,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.54527076781824,5.54527076781824
272,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.62649101928777,5.62649101928777
273,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.129852930394396,1.03532248036936,0,0,0,0,0,5.77773063232394,5.77773063232394
274,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.314762268031984,1.03532248036936,0,0,0,0,0,5.19428792557488,5.19428792557488
275,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.149630396308692,1.03532248036936,0,0,0,0,0,5.51707591478077,5.51707591478077
276,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.73431337131253,5.73431337131253
277,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.25171745326488,5.25171745326488
278,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.74224827665166,5.74224827665166
279,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.190629923679044,1.03532248036936,0,0,0,0,0,5.79073555188907,5.79073555188907
280,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.75449004816413,5.75449004816413
281,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.287854316221592,1.03532248036936,0,0,0,0,0,5.53283761852405,5.53283761852405
282,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.58488139579652,5.58488139579652
283,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,2,-0.143393136593135,1.03532248036936,0,0,0,0,0,5.34867167388116,5.34867167388116
284,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.179615951093819,1.03532248036936,0,0,0,0,0,5.676999110576,5.676999110576
285,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0800513574591735,1.03532248036936,0,0,0,0,0,5.68104830300132,5.68104830300132
286,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.47276543670954,5.47276543670954
287,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.47835257162708,5.47835257162708
288,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.736396627677491,1.03532248036936,0,0,0,0,0,5.39386328644894,5.39386328644894
289,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,2,-0.574590713204493,1.03532248036936,0,0,0,0,0,5.51273642333394,5.51273642333394
290,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0121259726567597,1.03532248036936,0,0,0,0,0,5.49382219941372,5.49382219941372
291,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.10596567675866,1.03532248036936,0,0,0,0,0,5.65367264516388,5.65367264516388
292,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.842231255186912,1.03532248036936,0,0,0,0,0,5.56500274979857,5.56500274979857
293,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0604865553840154,1.03532248036936,0,0,0,0,0,5.52646978266338,5.52646978266338
294,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.926001787521648,1.03532248036936,0,0,0,0,0,5.83703137012302,5.83703137012302
295,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0508681829518562,1.03532248036936,0,0,0,0,0,5.30851427982207,5.30851427982207
296,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.553320715521213,1.03532248036936,0,0,0,0,0,5.62993703629137,5.62993703629137
297,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,2,-0.241737514309535,1.03532248036936,0,0,0,0,0,5.48531614485039,5.48531614485039
298,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.232753068522493,1.03532248036936,0,0,0,0,0,5.44604323232287,5.44604323232287
299,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.106743543465802,1.03532248036936,0,0,0,0,0,5.6642453152287,5.6642453152287
300,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.62574737047179,5.62574737047179
301,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0389924890947116,1.03532248036936,0,0,0,0,0,5.46319922418619,5.46319922418619
302,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.4769821475616,5.4769821475616
303,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.0797130624786319,1.03532248036936,0,0,0,0,0,5.28520389469891,5.28520389469891
304,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.53761289552701,5.53761289552701
305,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.80498049498969,5.80498049498969
306,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.392163405994717,1.03532248036936,0,0,0,0,0,5.38959246481717,5.38959246481717
307,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.141141487608354,1.03532248036936,0,0,0,0,0,5.59852167666991,5.59852167666991
308,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.67728503595329,5.67728503595329
309,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.042558921163377,1.03532248036936,0,0,0,0,0,5.70483278776649,5.70483278776649
310,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.69357352198672,1.03532248036936,0,0,0,0,0,5.54123758978155,5.54123758978155
311,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.331302723639928,1.03532248036936,0,0,0,0,0,5.46540693293927,5.46540693293927
312,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.394335954101515,1.03532248036936,0,0,0,0,0,5.56009188672742,5.56009188672742
313,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,2,-0.58140204792382,1.03532248036936,0,0,0,0,0,5.71940471526342,5.71940471526342
314,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.160256095900898,1.03532248036936,0,0,0,0,0,5.67110104160684,5.67110104160684
315,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.64695305781007,5.64695305781007
316,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.15806091961612,1.03532248036936,0,0,0,0,0,5.43397593624855,5.43397593624855
317,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.55509080496621,5.55509080496621
318,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-1.37272472880534,1.03532248036936,0,0,0,0,0,5.6576004130131,5.6576004130131
319,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.13365383773102,1.03532248036936,0,0,0,0,0,5.78451884488469,5.78451884488469
320,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.526261656834388,1.03532248036936,0,0,0,0,0,5.51865483214083,5.51865483214083
321,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.152383738842507,1.03532248036936,0,0,0,0,0,5.41238701028967,5.41238701028967
322,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,2,-0.0815515972468849,1.03532248036936,0,0,0,0,0,5.40048100307993,5.40048100307993
323,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.70489488917677,5.70489488917677
324,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.361150022849488,1.03532248036936,0,0,0,0,0,5.86082421451342,5.86082421451342
325,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.70005573028276,5.70005573028276
326,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0723130158973193,1.03532248036936,0,0,0,0,0,5.55187648249645,5.55187648249645
327,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.1360130803442,1.03532248036936,0,0,0,0,0,5.71510767700928,5.71510767700928
328,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.65073981154486,5.65073981154486
329,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.256261492219173,1.03532248036936,0,0,0,0,0,5.74211647465696,5.74211647465696
330,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.66877078437908,5.66877078437908
331,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.20245039342543,1.03532248036936,0,0,0,0,0,5.65173871948308,5.65173871948308
332,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.118996345035474,1.03532248036936,0,0,0,0,0,5.85506100352406,5.85506100352406
333,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.50445741931518,5.50445741931518
334,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.208130336355037,1.03532248036936,0,0,0,0,0,5.35127940495743,5.35127940495743
335,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0500140318094517,1.03532248036936,0,0,0,0,0,5.65112340765165,5.65112340765165
336,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.74128376137094,5.74128376137094
337,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.113220720875797,1.03532248036936,0,0,0,0,0,5.50838881564854,5.50838881564854
338,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.34993294491213,1.03532248036936,0,0,0,0,0,5.63287446860412,5.63287446860412
339,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0815898645399561,1.03532248036936,0,0,0,0,0,5.68783797524331,5.68783797524331
340,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.53963249160504,5.53963249160504
341,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.30739242784485,1.03532248036936,0,0,0,0,0,5.48898205200964,5.48898205200964
342,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.293363148005507,1.03532248036936,0,0,0,0,0,5.76778183972414,5.76778183972414
343,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0435778299450762,1.03532248036936,0,0,0,0,0,5.54621010731447,5.54621010731447
344,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.5566441377668,5.5566441377668
345,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.29373726507374,5.29373726507374
346,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.37857589120129,5.37857589120129
347,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.71723686161821,5.71723686161821
348,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,2,-0.274908841784419,1.03532248036936,0,0,0,0,0,5.60100237795563,5.60100237795563
349,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.74813512120752,5.74813512120752
350,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.89886669314217,5.89886669314217
351,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.83808130051778,5.83808130051778
352,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,2,-0.459765448452495,1.03532248036936,0,0,0,0,0,5.53025926603776,5.53025926603776
353,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0387671478754577,1.03532248036936,0,0,0,0,0,5.5343794711535,5.5343794711535
354,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.57721453672017,5.57721453672017
355,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,2,-0.138154357707152,1.03532248036936,0,0,0,0,0,5.35556399249021,5.35556399249021
356,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.19807943609309,1.03532248036936,0,0,0,0,0,5.55826195327314,5.55826195327314
357,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.000326075316687683,1.03532248036936,0,0,0,0,0,5.8367683404072,5.8367683404072
358,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.62181849164387,5.62181849164387
359,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.108001280705839,1.03532248036936,0,0,0,0,0,5.9103451864752,5.9103451864752
360,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.176726937595147,1.03532248036936,0,0,0,0,0,5.67114006171442,5.67114006171442
361,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,2,0,1.03532248036936,0,0,0,0,0,5.24435118229784,5.24435118229784
362,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0554201903273847,1.03532248036936,0,0,0,0,0,5.39605454627889,5.39605454627889
363,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,2,-0.979185059270972,1.03532248036936,0,0,0,0,0,5.74380167158709,5.74380167158709
364,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,2,0.0322558279838438,1.03532248036936,0,0,0,0,0,5.66056469797378,5.66056469797378
365,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,2,0.0408790838707965,1.03532248036936,0,0,0,0,0,5.62921429672217,5.62921429672217
