"id","x1_i","x2_i","group_i","g5_i","g6_i","g7_i","g8_i","time","tau_it","tau_t","z_it","z5_it","z6_it","z7_it","z8_it","y0_it","y_it","group","groupx"
483,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,4.94016183503226,4.94016183503226,"control","1,1"
484,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.370527886034274,0.926724819466472,0,0,0,0,0,5.04698434275226,5.04698434275226,"treat","1,1"
485,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.24365022102449,0.926724819466472,0,0,0,0,0,4.96385077754711,4.96385077754711,"treat","1,0"
486,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.702436088530708,0.926724819466472,0,0,0,0,0,4.70221447944452,4.70221447944452,"treat","1,1"
487,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.280791818686067,0.926724819466472,0,0,0,0,0,5.01579321085773,5.01579321085773,"treat","1,1"
488,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.475945547046876,0.926724819466472,0,0,0,0,0,5.14889272342762,5.14889272342762,"treat","1,1"
489,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.267811611553381,0.926724819466472,0,0,0,0,0,5.34490195112362,5.34490195112362,"treat","1,1"
490,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,3,-0.22024732176957,0.926724819466472,0,0,0,0,0,5.25244514432507,5.25244514432507,"treat","1,0"
491,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.106820125840606,0.926724819466472,0,0,0,0,0,5.49821096504907,5.49821096504907,"treat","1,0"
492,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0625538547636359,0.926724819466472,0,0,0,0,0,5.33833543309303,5.33833543309303,"treat","0,0"
493,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.56237450853836,5.56237450853836,"control","0,0"
494,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0919706792878312,0.926724819466472,0,0,0,0,0,4.98859063820939,4.98859063820939,"treat","1,1"
495,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.795407974354945,0.926724819466472,0,0,0,0,0,4.42515541553593,4.42515541553593,"treat","1,1"
496,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.12795198488431,5.12795198488431,"control","1,0"
497,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.154570282487013,0.926724819466472,0,0,0,0,0,5.32855198013495,5.32855198013495,"treat","1,0"
498,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.49805208955872,5.49805208955872,"control","0,0"
499,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.146684053607966,0.926724819466472,0,0,0,0,0,5.23636186892815,5.23636186892815,"treat","1,0"
500,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.154297308968839,0.926724819466472,0,0,0,0,0,5.43685358483853,5.43685358483853,"treat","1,0"
501,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.60491200622394,0.926724819466472,0,0,0,0,0,5.29985021707436,5.29985021707436,"treat","1,0"
502,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0329989437054388,0.926724819466472,0,0,0,0,0,5.10310808089916,5.10310808089916,"treat","1,1"
503,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.16754807151302,5.16754807151302,"control","1,0"
504,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.283099063291348,0.926724819466472,0,0,0,0,0,5.3110607626718,5.3110607626718,"treat","1,0"
505,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.88899403171688,5.88899403171688,"control","0,0"
506,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.769111807251028,0.926724819466472,0,0,0,0,0,4.77156618540052,4.77156618540052,"treat","1,1"
507,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.12788314571315,5.12788314571315,"control","1,0"
508,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0789116677461712,0.926724819466472,0,0,0,0,0,5.34384894452822,5.34384894452822,"treat","1,0"
509,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.106479778257272,0.926724819466472,0,0,0,0,0,4.80524936479216,4.80524936479216,"treat","1,1"
510,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.176284652479527,0.926724819466472,0,0,0,0,0,5.18655438615892,5.18655438615892,"treat","1,1"
511,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0164460597068218,0.926724819466472,0,0,0,0,0,5.36022900451288,5.36022900451288,"treat","1,1"
512,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.178216463653881,0.926724819466472,0,0,0,0,0,5.47183449707424,5.47183449707424,"treat","1,0"
513,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.546488415648,5.546488415648,"control","0,0"
514,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.70351427256735,5.70351427256735,"control","0,0"
515,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.67660164785403,5.67660164785403,"control","0,0"
516,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.269400645181364,0.926724819466472,0,0,0,0,0,5.61904778065506,5.61904778065506,"treat","0,0"
517,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.63011624632315,5.63011624632315,"control","0,0"
518,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.03090197797321,5.03090197797321,"control","1,1"
519,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.120289231651408,0.926724819466472,0,0,0,0,0,5.07662130495675,5.07662130495675,"treat","1,1"
520,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.51766004058221,5.51766004058221,"control","1,0"
521,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0991882474461706,0.926724819466472,0,0,0,0,0,5.4288093007139,5.4288093007139,"treat","1,0"
522,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.0772825611768881,0.926724819466472,0,0,0,0,0,5.31207668009438,5.31207668009438,"treat","1,0"
523,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0585109617115006,0.926724819466472,0,0,0,0,0,5.11612992146192,5.11612992146192,"treat","1,1"
524,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.115261838407507,0.926724819466472,0,0,0,0,0,4.97392589377585,4.97392589377585,"treat","1,1"
525,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.104785526942403,0.926724819466472,0,0,0,0,0,5.76194765191699,5.76194765191699,"treat","0,0"
526,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,3,-0.227298262869469,0.926724819466472,0,0,0,0,0,5.64534899534291,5.64534899534291,"treat","1,0"
527,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0807337882949482,0.926724819466472,0,0,0,0,0,5.42973640534995,5.42973640534995,"treat","1,0"
528,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.20102485364923,5.20102485364923,"control","1,1"
529,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0166780166916282,0.926724819466472,0,0,0,0,0,4.87891365668988,4.87891365668988,"treat","1,1"
530,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.02060172896843,5.02060172896843,"control","1,1"
531,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.141351726018075,0.926724819466472,0,0,0,0,0,5.48182405100187,5.48182405100187,"treat","1,0"
532,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.0871702560046072,0.926724819466472,0,0,0,0,0,4.79018391255403,4.79018391255403,"treat","1,1"
533,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.189000453646554,0.926724819466472,0,0,0,0,0,5.0152894693134,5.0152894693134,"treat","1,1"
534,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.123837650444448,0.926724819466472,0,0,0,0,0,5.0625756603009,5.0625756603009,"treat","1,1"
535,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.241976511314642,0.926724819466472,0,0,0,0,0,4.73278427427197,4.73278427427197,"treat","1,1"
536,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.56271291430392,5.56271291430392,"control","0,0"
537,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0653210147670066,0.926724819466472,0,0,0,0,0,5.62702546094975,5.62702546094975,"treat","0,0"
538,TRUE,TRUE,8,FALSE,FALSE,FALSE,TRUE,3,-0.147659664781175,0.926724819466472,0,0,0,0,0,4.86498949940925,4.86498949940925,"treat","1,1"
539,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.51618117361783,5.51618117361783,"control","1,0"
540,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.192065203747705,0.926724819466472,0,0,0,0,0,5.03474749965186,5.03474749965186,"treat","1,1"
541,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.65772757707093,5.65772757707093,"control","0,0"
542,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.286715867393595,0.926724819466472,0,0,0,0,0,5.63839307884829,5.63839307884829,"treat","0,0"
543,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.40999334651527,5.40999334651527,"control","1,0"
544,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.531922426960838,0.926724819466472,0,0,0,0,0,4.99220401791173,4.99220401791173,"treat","1,1"
545,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.86578182846218,5.86578182846218,"control","0,0"
546,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.229318547138991,0.926724819466472,0,0,0,0,0,5.02091004826655,5.02091004826655,"treat","1,1"
547,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0921219701762335,0.926724819466472,0,0,0,0,0,5.13049755704557,5.13049755704557,"treat","1,1"
548,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.386788947048633,0.926724819466472,0,0,0,0,0,5.61014986473841,5.61014986473841,"treat","0,0"
549,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.0190208435839,5.0190208435839,"control","1,0"
550,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.10379736033234,0.926724819466472,0,0,0,0,0,5.61875777877811,5.61875777877811,"treat","0,0"
551,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.74019527444366,5.74019527444366,"control","0,0"
552,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0494670963828642,0.926724819466472,0,0,0,0,0,5.00975085753284,5.00975085753284,"treat","1,1"
553,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.577200672922129,0.926724819466472,0,0,0,0,0,5.52627638339652,5.52627638339652,"treat","1,0"
554,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.6221041607716,5.6221041607716,"control","0,0"
555,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.6208257699216,5.6208257699216,"control","1,0"
556,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.205903568666154,0.926724819466472,0,0,0,0,0,5.13182246400082,5.13182246400082,"treat","1,1"
557,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.31300935395123,5.31300935395123,"control","0,0"
558,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.313547816059991,0.926724819466472,0,0,0,0,0,4.88529872093478,4.88529872093478,"treat","1,1"
559,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.68804165948218,5.68804165948218,"control","0,0"
560,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0726882279926443,0.926724819466472,0,0,0,0,0,5.0299180162671,5.0299180162671,"treat","1,1"
561,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.10198379393357,0.926724819466472,0,0,0,0,0,5.88783174772776,5.88783174772776,"treat","0,0"
562,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.150292350395758,0.926724819466472,0,0,0,0,0,5.29969693165012,5.29969693165012,"treat","1,0"
563,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.86120697369773,5.86120697369773,"control","0,0"
564,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.103752599942854,0.926724819466472,0,0,0,0,0,5.77597809793983,5.77597809793983,"treat","0,0"
565,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.57581956308891,5.57581956308891,"control","0,0"
566,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.50475104192522,5.50475104192522,"control","1,0"
567,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.29397991113928,5.29397991113928,"control","1,0"
568,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.460885786922495,0.926724819466472,0,0,0,0,0,5.37583848358211,5.37583848358211,"treat","1,0"
569,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.53374608823829,5.53374608823829,"control","0,0"
570,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0181463792477042,0.926724819466472,0,0,0,0,0,5.16500486793859,5.16500486793859,"treat","1,0"
571,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.140970711679918,0.926724819466472,0,0,0,0,0,5.43706589846338,5.43706589846338,"treat","1,0"
572,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0197908056376183,0.926724819466472,0,0,0,0,0,5.22467505520173,5.22467505520173,"treat","1,0"
573,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.83474020448588,5.83474020448588,"control","0,0"
574,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0568430958987447,0.926724819466472,0,0,0,0,0,5.72726915672753,5.72726915672753,"treat","0,0"
575,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.46706298315844,5.46706298315844,"control","1,0"
576,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.42278208183129,5.42278208183129,"control","1,0"
577,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.44091505561861,5.44091505561861,"control","1,0"
578,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,6.0344632019508,6.0344632019508,"control","0,0"
579,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,3,-0.201609391092036,0.926724819466472,0,0,0,0,0,5.62183575868004,5.62183575868004,"treat","1,0"
580,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.00595391695282324,0.926724819466472,0,0,0,0,0,5.50124073097593,5.50124073097593,"treat","1,0"
581,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.50884504850012,5.50884504850012,"control","0,0"
582,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,3,-0.116034485091461,0.926724819466472,0,0,0,0,0,5.32176785097496,5.32176785097496,"treat","1,0"
583,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.98011479428332,5.98011479428332,"control","0,0"
584,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.98177054837549,5.98177054837549,"control","0,0"
585,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.83985308114649,5.83985308114649,"control","0,0"
586,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.79343090796581,5.79343090796581,"control","0,0"
587,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.00203968421533,5.00203968421533,"control","1,1"
588,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.42612429099782,5.42612429099782,"control","1,0"
589,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.38737815690579,5.38737815690579,"control","1,0"
590,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.14087670146186,0.926724819466472,0,0,0,0,0,5.05627798504043,5.05627798504043,"treat","1,1"
591,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.237863283199805,0.926724819466472,0,0,0,0,0,5.03859696486427,5.03859696486427,"treat","1,1"
592,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0859786588759284,0.926724819466472,0,0,0,0,0,5.01690611772928,5.01690611772928,"treat","1,1"
593,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.399846103623803,0.926724819466472,0,0,0,0,0,5.5384659955992,5.5384659955992,"treat","0,0"
594,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0509576470384521,0.926724819466472,0,0,0,0,0,5.49480877095501,5.49480877095501,"treat","1,0"
595,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.330378535554108,0.926724819466472,0,0,0,0,0,5.31170943956641,5.31170943956641,"treat","1,1"
596,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.79982194172751,5.79982194172751,"control","0,0"
597,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.190817981140271,0.926724819466472,0,0,0,0,0,5.12828155104744,5.12828155104744,"treat","1,1"
598,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.350906417804061,0.926724819466472,0,0,0,0,0,5.38551539318378,5.38551539318378,"treat","1,0"
599,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.85281116595089,5.85281116595089,"control","0,0"
600,TRUE,FALSE,8,FALSE,FALSE,FALSE,TRUE,3,-0.0905670846350718,0.926724819466472,0,0,0,0,0,5.47525889250908,5.47525889250908,"treat","1,0"
601,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.467178551972162,0.926724819466472,0,0,0,0,0,5.05526608470629,5.05526608470629,"treat","1,1"
602,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.238697473780113,0.926724819466472,0,0,0,0,0,5.12746847893427,5.12746847893427,"treat","1,0"
603,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.10599873792221,5.10599873792221,"control","1,1"
604,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.75587398042032,5.75587398042032,"control","0,0"
605,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.380486772308362,0.926724819466472,0,0,0,0,0,5.37229730605899,5.37229730605899,"treat","1,0"
606,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.617854215759546,0.926724819466472,0,0,0,0,0,5.20269876363206,5.20269876363206,"treat","1,1"
607,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.123686122211272,0.926724819466472,0,0,0,0,0,5.24753096727429,5.24753096727429,"treat","1,1"
608,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.68023021116541,5.68023021116541,"control","0,0"
609,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.62669397818707,5.62669397818707,"control","1,0"
610,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0359278463434288,0.926724819466472,0,0,0,0,0,5.65573275717925,5.65573275717925,"treat","0,0"
611,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.166965146831791,0.926724819466472,0,0,0,0,0,4.97347146491265,4.97347146491265,"treat","1,1"
612,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.75059554836172,5.75059554836172,"control","0,0"
613,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.275051329260678,0.926724819466472,0,0,0,0,0,5.74609488549363,5.74609488549363,"treat","0,0"
614,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.550115656268773,0.926724819466472,0,0,0,0,0,5.23428440552544,5.23428440552544,"treat","1,1"
615,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.113172445525204,0.926724819466472,0,0,0,0,0,4.63139979249271,4.63139979249271,"treat","1,1"
616,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.193052861896141,0.926724819466472,0,0,0,0,0,5.40867578174572,5.40867578174572,"treat","1,0"
617,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.237274541191465,0.926724819466472,0,0,0,0,0,5.43744130186155,5.43744130186155,"treat","1,0"
618,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.128293731565828,0.926724819466472,0,0,0,0,0,5.9301210965839,5.9301210965839,"treat","0,0"
619,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.34330545748248,5.34330545748248,"control","1,0"
620,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.69836382537526,5.69836382537526,"control","0,0"
621,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.185908393151855,0.926724819466472,0,0,0,0,0,5.34041815026304,5.34041815026304,"treat","1,0"
622,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.261346290396619,0.926724819466472,0,0,0,0,0,5.23102360431303,5.23102360431303,"treat","1,1"
623,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.55469230227375,5.55469230227375,"control","1,0"
624,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.116218160790066,0.926724819466472,0,0,0,0,0,5.46640353054072,5.46640353054072,"treat","0,0"
625,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.35492030050232,0.926724819466472,0,0,0,0,0,5.24165164834484,5.24165164834484,"treat","1,0"
626,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.292852137762132,0.926724819466472,0,0,0,0,0,5.12580820492203,5.12580820492203,"treat","1,1"
627,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.23602237815542,0.926724819466472,0,0,0,0,0,4.89535161227365,4.89535161227365,"treat","1,1"
628,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.409714422913798,0.926724819466472,0,0,0,0,0,5.03176259591414,5.03176259591414,"treat","1,1"
629,TRUE,FALSE,6,FALSE,TRUE,FALSE,FALSE,3,-0.0152783784263954,0.926724819466472,0,0,0,0,0,5.38713664021886,5.38713664021886,"treat","1,0"
630,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.89694914836153,5.89694914836153,"control","0,0"
631,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0840252195906807,0.926724819466472,0,0,0,0,0,5.18257375499557,5.18257375499557,"treat","1,1"
632,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,4.9933527203406,4.9933527203406,"control","1,1"
633,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.238518765756582,0.926724819466472,0,0,0,0,0,5.47524271184218,5.47524271184218,"treat","1,0"
634,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0273507528039634,0.926724819466472,0,0,0,0,0,5.38514134412935,5.38514134412935,"treat","1,0"
635,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.09234466071299,5.09234466071299,"control","1,0"
636,TRUE,TRUE,5,TRUE,FALSE,FALSE,FALSE,3,0.0744206726209428,0.926724819466472,0,0,0,0,0,5.04007443107683,5.04007443107683,"treat","1,1"
637,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.301842496458937,0.926724819466472,0,0,0,0,0,5.25036572062036,5.25036572062036,"treat","1,0"
638,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.0215321175054109,0.926724819466472,0,0,0,0,0,5.24795328202434,5.24795328202434,"treat","1,0"
639,TRUE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.24497487262107,5.24497487262107,"control","1,0"
640,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.69030913412391,5.69030913412391,"control","0,0"
641,TRUE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.00320790001902089,0.926724819466472,0,0,0,0,0,5.71831709144593,5.71831709144593,"treat","1,0"
642,FALSE,FALSE,5,TRUE,FALSE,FALSE,FALSE,3,0.402392331273137,0.926724819466472,0,0,0,0,0,5.79134420406378,5.79134420406378,"treat","0,0"
643,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,3,-0.384682595952771,0.926724819466472,0,0,0,0,0,4.91863748272348,4.91863748272348,"treat","1,1"
644,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,5.56085612898595,5.56085612898595,"control","0,0"
645,TRUE,TRUE,6,FALSE,TRUE,FALSE,FALSE,3,-0.37165884001103,0.926724819466472,0,0,0,0,0,5.01227662927172,5.01227662927172,"treat","1,1"
646,TRUE,TRUE,0,FALSE,FALSE,FALSE,FALSE,3,0,0.926724819466472,0,0,0,0,0,4.77690091838775,4.77690091838775,"control","1,1"
